id_cliente,nombre,edad,genero,ciudad,distrito,fecha_registro,canal_preferido,segmento,fecha_ultima_compra,frecuencia_tickets,frecuencia_lineas,valor_total,dias_desde_ultima_compra,churn
9733,Hilario Montserrat Poza,28,Masculino,Piura,Veintiséis de Octubre,2023-11-03,Web,Inactivo,2025-05-28,3,6,378.35,217,1
9734,Angélica Luciana Losa Pulido,18,Masculino,Trujillo,Moche,2022-04-10,Tienda,Regular,2025-12-23,7,19,25913.03,8,0
9735,Lucio Carrillo Escrivá,29,Femenino,Lima,La Molina,2022-11-24,Tienda,Inactivo,2025-08-21,8,19,9917.3,132,1
9736,Gervasio Cepeda Soto,18,Otro,Arequipa,Cayma,2023-12-26,Tienda,Regular,2025-12-07,6,11,23940.29,24,0
9737,Rafa Cuenca Jódar,42,Masculino,Lima,San Miguel,2022-04-27,App,Regular,2025-12-20,7,13,13591.88,11,0
9738,Nazaret Porcel Pintor,47,Masculino,Lima,Comas,2023-03-15,Tienda,Regular,2025-10-14,5,14,11784.6,78,0
9739,Mauricio Pellicer Bolaños,55,Masculino,Lima,Ate,2022-07-21,Tienda,Inactivo,2023-07-28,2,3,593.1,887,1
9740,Violeta de Vera,38,Femenino,Lima,Los Olivos,2022-05-28,Tienda,Alto Valor,2025-12-14,15,33,51242.6,17,0
9741,Amelia Seco Real,53,Masculino,Lima,Los Olivos,2022-07-14,Tienda,Alto Valor,2025-11-15,12,32,42134.07,46,0
9742,Carlos Nicolau Bas,37,Masculino,Cusco,Santiago,2024-07-09,Web,Inactivo,,0,0,0.0,999,1
9743,Úrsula Gabaldón Núñez,45,Femenino,Arequipa,Paucarpata,2023-05-01,Tienda,Regular,2025-12-27,8,24,25985.46,4,0
9744,Fernando Company Mur,51,Femenino,Arequipa,José Luis Bustamante,2022-05-11,Tienda,Inactivo,2025-04-21,4,6,3178.62,254,1
9745,Yolanda Márquez Torrents,37,Femenino,Cusco,Santiago,2022-05-15,App,Inactivo,2025-03-02,4,8,5706.21,304,1
9746,Eusebio Barreda Díaz,35,Femenino,Lima,San Isidro,2022-06-28,App,Alto Valor,2025-12-04,14,42,41277.66,27,0
9747,Gerardo Cueto Calatayud,58,Masculino,Lima,San Miguel,2023-05-03,Web,Inactivo,2024-12-28,4,11,19977.7,368,1
9748,Victorino Alejo Corral Aguilera,37,Femenino,Arequipa,Yanahuara,2022-06-10,Tienda,Inactivo,2025-01-18,8,27,23647.46,347,1
9749,Javi Aliaga Fuster,47,Femenino,Lima,Surco,2022-11-04,Web,Inactivo,2025-06-07,6,15,12025.16,207,1
9750,Ligia Miranda Guitart,43,Femenino,Arequipa,,2025-03-15,Tienda,Inactivo,,0,0,0.0,999,1
9751,Manolo Fiol Azcona,34,Masculino,Lima,San Miguel,2023-03-09,Tienda,Inactivo,2025-05-01,4,11,8200.48,244,1
9752,Vito Suárez Soriano,31,Femenino,Lima,San Miguel,2023-08-21,App,Inactivo,2025-04-11,3,5,14367.11,264,1
9753,Trini Pinilla Gracia,31,Masculino,Lima,La Molina,2023-05-03,Tienda,Inactivo,,0,0,0.0,999,1
9754,Azahar Pastor,27,Femenino,Lima,Comas,2023-03-25,Tienda,Inactivo,,0,0,0.0,999,1
9755,Flora Manrique,30,Femenino,Cusco,Santiago,2023-01-19,App,Inactivo,2024-09-30,2,4,493.47,457,1
9756,Jonatan Osorio Chamorro,42,Femenino,Lima,La Molina,2022-08-21,Web,Inactivo,2025-08-16,17,43,32306.1,137,1
9757,Ignacio Hierro Baquero,24,Femenino,Cusco,Cusco,2022-05-18,Tienda,Inactivo,2025-05-04,6,20,20111.56,241,1
9758,Hector Íñigo Garmendia Gallo,32,Masculino,Cusco,San Sebastián,2022-12-15,Tienda,Frecuente,2025-12-27,12,30,23504.65,4,0
9759,Eutropio Cuervo Juliá,35,Femenino,Arequipa,Cayma,2022-06-05,Tienda,Inactivo,2025-05-17,6,19,62483.56,228,1
9760,Gisela Palomar Borja,50,Masculino,Piura,Castilla,2022-08-26,Tienda,Inactivo,2024-12-28,1,2,3211.26,368,1
9761,Micaela Riba Ferrán,36,Femenino,Lima,La Molina,2023-09-19,Tienda,Inactivo,2025-09-08,7,14,14053.57,114,1
9762,Evangelina Romero,20,Masculino,Trujillo,La Esperanza,2022-04-10,Web,Inactivo,2024-10-13,5,15,10839.2,444,1
9763,Octavio Mas Landa,43,Femenino,Lima,Los Olivos,2022-06-22,Tienda,Alto Valor,2025-12-17,12,23,47615.26,14,0
9764,Inmaculada de Villalobos,51,Masculino,Cusco,San Sebastián,2025-04-11,Tienda,Inactivo,,0,0,0.0,999,1
9765,Eustaquio Corominas Sedano,35,Femenino,Piura,Castilla,2022-07-20,Tienda,Inactivo,2025-01-27,4,10,13297.81,338,1
9766,Xiomara Fonseca,35,Masculino,Arequipa,,2022-12-16,Web,Inactivo,2025-05-06,2,3,227.11,239,1
9767,Adán Moraleda Burgos,45,Masculino,Arequipa,Paucarpata,2022-01-16,Tienda,Inactivo,2025-09-08,6,21,19211.54,114,1
9768,Godofredo Amador Parejo Nogués,58,Masculino,Trujillo,Huanchaco,2023-09-12,App,Inactivo,2024-12-15,3,12,29334.91,381,1
9769,Amada Ocaña Carbonell,36,Masculino,Piura,Piura,2024-03-30,Tienda,Inactivo,2025-07-16,1,3,14564.36,168,1
9770,Bernabé Andreu,39,Masculino,Trujillo,Moche,2022-02-26,Web,Regular,2025-12-16,4,10,20977.3,15,0
9771,Dimas Rivas Beltran,44,Femenino,Piura,Castilla,2022-12-12,Tienda,Inactivo,2025-06-12,8,21,36775.7,202,1
9772,Ágata Peiró Maza,46,Masculino,Cusco,San Sebastián,2022-09-27,Web,Regular,2025-12-31,9,30,47395.35,0,0
9773,Félix Lago Pedrero,31,Masculino,Trujillo,El Porvenir,2022-01-25,Tienda,Inactivo,2025-06-10,6,21,14818.21,204,1
9774,Moreno Castillo Roldan,29,Femenino,Cusco,Santiago,2023-05-28,App,Frecuente,2025-12-13,12,24,24108.19,18,0
9775,Isabel Montserrat-Tejedor,27,Femenino,Cusco,San Jerónimo,2022-04-18,Tienda,Regular,2025-10-06,6,21,26099.01,86,0
9776,Alba Barriga Crespo,22,Masculino,Piura,Tambogrande,2023-07-10,Web,Regular,2025-12-25,6,19,27981.69,6,0
9777,Candelaria Fabra,34,Masculino,Lima,Comas,2022-09-06,Tienda,Frecuente,2025-11-13,11,30,24434.03,48,0
9778,Anna de Zurita,51,Femenino,Lima,Los Olivos,2022-12-20,Tienda,Inactivo,2024-01-08,1,1,626.51,723,1
9779,Ileana Lozano,23,Femenino,Lima,La Molina,2025-07-28,Tienda,Inactivo,,0,0,0.0,999,1
9780,Juan Bautista Madrigal Peláez,26,Femenino,Arequipa,José Luis Bustamante,2022-02-06,Tienda,Inactivo,2025-05-09,2,5,2191.51,236,1
9781,Marianela Valentina Morata Villalba,45,Masculino,Lima,La Molina,2022-08-24,Tienda,Frecuente,2025-11-17,10,24,23366.33,44,0
9782,Francisco Bastida Valcárcel,31,Masculino,Lima,Ate,2022-07-07,Tienda,Inactivo,2025-09-24,4,11,19863.1,98,1
9783,Sofía Villaverde-Tomas,28,Masculino,Arequipa,Socabaya,2022-09-03,Tienda,Inactivo,2025-09-22,2,10,16103.15,100,1
9784,Adoración Muñoz-Baeza,41,Femenino,Trujillo,La Esperanza,2022-01-07,Web,Inactivo,2025-04-10,6,10,6837.25,265,1
9785,Ale Rodríguez Batalla,45,Masculino,Piura,Catacaos,2023-07-29,Tienda,Inactivo,2025-09-06,5,20,26489.5,116,1
9786,Isabela Solsona Simó,44,Femenino,Trujillo,El Porvenir,2024-08-06,Web,Inactivo,2025-07-12,2,4,14174.65,172,1
9787,Toribio Ibáñez Larrañaga,26,Masculino,Lima,La Molina,2022-12-07,Web,Inactivo,2025-07-31,8,15,7042.98,153,1
9788,Edelmira Sans Campos,18,Femenino,Trujillo,Trujillo,2023-01-23,App,Inactivo,2025-09-27,7,16,18715.74,95,1
9789,Nacio Gomis Marín,53,Masculino,Piura,Castilla,2023-01-07,Web,Inactivo,2024-12-06,2,8,10846.25,390,1
9790,Felipe Blasco Mora,29,Masculino,Trujillo,Huanchaco,2023-01-28,Web,Regular,2025-12-20,6,12,15446.43,11,0
9791,Manola Santana,45,Femenino,Cusco,Wanchaq,2022-12-29,Tienda,Inactivo,2025-06-29,4,8,6525.62,185,1
9792,Flora de Vega,31,Masculino,Trujillo,Víctor Larco,2022-01-25,Web,Inactivo,2024-07-13,1,3,3590.06,536,1
9793,Ágata Vives Méndez,48,Femenino,Lima,Comas,2022-04-20,Tienda,Alto Valor,2025-12-22,18,39,37993.69,9,0
9794,Nicolás Pinto Cobo,34,Masculino,Lima,Comas,2022-03-27,Tienda,Inactivo,2025-02-28,3,11,6435.2,306,1
9795,Áurea del Bauzà,41,Masculino,Arequipa,Cercado,2022-09-10,Tienda,Inactivo,2023-03-12,1,2,5584.17,1025,1
9796,Gastón Artigas-Rodriguez,27,Femenino,Arequipa,Paucarpata,2023-11-29,App,Inactivo,2023-12-28,1,2,6141.61,734,1
9797,Manuelita Perales Cruz,54,Masculino,Trujillo,Víctor Larco,2022-03-25,Web,Inactivo,2025-04-26,3,8,13297.88,249,1
9798,Nuria Baños-Colomer,53,Femenino,Piura,Catacaos,2023-10-11,Web,Inactivo,2025-06-01,4,9,22971.11,213,1
9799,Mariano Sobrino Vazquez,52,Femenino,Trujillo,Moche,2022-04-30,Tienda,Alto Valor,2025-12-17,18,49,81737.29,14,0
9800,Xavier Calzada-Rocamora,42,Masculino,Arequipa,Paucarpata,2022-10-06,Tienda,Inactivo,2025-07-17,5,13,13451.01,167,1
9801,Yéssica Fanny Escrivá Pina,31,Femenino,Lima,Comas,2022-08-04,App,Inactivo,2024-12-31,5,15,22379.89,365,1
9802,Calixta Valderrama,48,Femenino,Arequipa,Yanahuara,2023-04-24,Web,Inactivo,2023-12-17,1,1,119.42,745,1
9803,Cayetano Rivera Rubio,33,Masculino,Lima,Ate,2022-08-28,Tienda,Inactivo,,0,0,0.0,999,1
9804,Rosa Tejedor Abad,22,Masculino,Lima,San Miguel,2022-08-20,Web,Inactivo,2025-08-21,2,2,1495.85,132,1
9805,Laura Neira Estevez,39,Femenino,Lima,San Isidro,2022-11-07,Tienda,Inactivo,2025-08-14,8,25,19062.03,139,1
9806,Pilar Bustamante Jordá,42,Masculino,Lima,La Molina,2023-03-25,App,Inactivo,2024-12-19,6,12,11150.88,377,1
9807,Albina Cárdenas-Heras,31,Femenino,Lima,La Molina,2023-11-12,Tienda,Inactivo,,0,0,0.0,999,1
9808,Socorro Felicidad Duarte Garcia,27,Femenino,Trujillo,Moche,2022-04-05,Tienda,Inactivo,2025-05-03,3,8,13694.21,242,1
9809,Casandra Aller Solano,46,Femenino,Trujillo,Víctor Larco,2024-04-09,App,Inactivo,,0,0,0.0,999,1
9810,Dani Olivera Galiano,28,Femenino,Arequipa,Cayma,2023-02-27,Tienda,Regular,2025-12-24,6,19,15275.46,7,0
9811,Amaro Corral Urrutia,28,Femenino,Lima,Comas,2023-08-05,App,Inactivo,2024-07-30,1,2,388.15,519,1
9812,Jessica Prats,21,Masculino,Arequipa,Cayma,2022-11-30,Tienda,Ocasional,2025-12-23,3,9,15483.48,8,0
9813,Rosa María Montserrat Batlle Cuenca,19,Femenino,Arequipa,Yanahuara,2022-03-04,Tienda,Inactivo,2025-08-08,10,29,30938.39,145,1
9814,Tito Donoso Pagès,53,Femenino,Piura,Veintiséis de Octubre,2025-01-26,Web,Inactivo,,0,0,0.0,999,1
9815,Felicidad Amador Calvo,39,Masculino,Piura,Veintiséis de Octubre,2023-09-12,Web,Inactivo,2025-07-15,6,13,15267.41,169,1
9816,Abril Vicens Mármol,29,Femenino,Lima,Comas,2022-06-10,App,Alto Valor,2025-11-30,15,36,41281.91,31,0
9817,Nacio Sáez Blasco,29,Femenino,Lima,San Miguel,2023-01-05,Web,Regular,2025-10-03,6,14,25650.72,89,0
9818,Julián Boada Cuadrado,48,Femenino,Trujillo,La Esperanza,2023-06-12,Web,Inactivo,2024-12-22,5,13,19474.32,374,1
9819,Daniel Cáceres Garrido,50,Masculino,Trujillo,Huanchaco,2022-08-12,Tienda,Regular,2025-10-10,7,24,28635.5,82,0
9820,Rocío Amanda Feliu Palomino,37,Femenino,Trujillo,El Porvenir,2022-12-05,App,Inactivo,2024-05-06,3,8,8593.38,604,1
9821,Paz del Galindo,33,Masculino,Arequipa,José Luis Bustamante,2022-09-30,Web,Inactivo,2025-08-26,3,7,3906.41,127,1
9822,Amarilis Ribera Benítez,38,Femenino,Lima,Ate,2022-03-06,Tienda,Inactivo,2025-07-30,4,10,12171.63,154,1
9823,Marcial Alfonso Pombo,41,Femenino,Trujillo,Trujillo,2025-07-23,Tienda,Inactivo,,0,0,0.0,999,1
9824,Brígida Dalmau-Pol,46,Femenino,Trujillo,Huanchaco,2022-08-04,Tienda,Alto Valor,2025-11-05,10,28,130056.58,56,0
9825,Olegario Marco Romeu Abad,20,Femenino,Arequipa,Yanahuara,2023-04-09,Tienda,Inactivo,2025-05-17,1,3,4114.47,228,1
9826,Eulalia Hervás-Iborra,42,Femenino,Lima,Miraflores,2022-12-17,Tienda,Alto Valor,2025-12-31,11,25,42557.07,0,0
9827,Abigaíl Pozuelo Benavente,30,Femenino,Lima,Surco,2022-03-30,Tienda,Inactivo,2025-06-21,9,25,27787.68,193,1
9828,Luz Donoso Seguí,41,Masculino,Cusco,San Jerónimo,2022-07-19,Tienda,Regular,2025-12-28,9,28,35621.6,3,0
9829,Ana Sofía del Zapata,59,Masculino,Lima,Comas,2022-08-02,App,Inactivo,2025-04-20,6,13,4238.77,255,1
9830,Candela Badía Iriarte,18,Femenino,Lima,San Isidro,2023-12-06,App,Inactivo,2025-02-02,2,4,3969.38,332,1
9831,María Manuela Zaragoza Maza,39,Masculino,Trujillo,Trujillo,2022-02-16,Web,Inactivo,2025-06-23,6,21,26958.25,191,1
9832,Yéssica Lladó Marí,18,Masculino,Piura,Veintiséis de Octubre,2022-12-25,Web,Alto Valor,2025-12-17,14,44,86796.07,14,0
9833,Hermenegildo Mariño,20,Masculino,Lima,Los Olivos,2023-07-11,Tienda,Regular,2025-12-11,6,7,3004.78,20,0
9834,Jordi Águila-Carrión,36,Femenino,Cusco,San Sebastián,2022-09-20,App,Inactivo,2024-12-08,4,11,6888.04,388,1
9835,Reyes Guzmán-Planas,54,Femenino,Lima,,2022-06-08,Tienda,Alto Valor,2025-12-14,14,36,64133.84,17,0
9836,Román Artigas Manjón,40,Femenino,Lima,San Miguel,2023-06-03,Web,Inactivo,2025-07-08,9,28,35169.16,176,1
9837,Moreno Rosales Cañas,18,Masculino,Cusco,San Sebastián,2023-06-08,Tienda,Inactivo,2025-06-08,2,6,4706.98,206,1
9838,Amalia Mascaró Mascaró,38,Femenino,Cusco,San Sebastián,2023-08-23,Web,Inactivo,2025-09-09,8,23,37367.0,113,1
9839,Máxima Palomo Ureña,41,Masculino,Cusco,Cusco,2022-06-04,Web,Alto Valor,2025-12-08,18,45,52855.8,23,0
9840,Cesar Tomás Carbó,18,Femenino,Lima,Surco,2022-10-25,Web,Regular,2025-10-13,8,20,21031.68,79,0
9841,Miguela Tejero,56,Femenino,Trujillo,La Esperanza,2022-08-16,App,Alto Valor,2025-12-03,14,30,38126.41,28,0
9842,Gaspar Dalmau-Cabello,70,Femenino,Lima,San Isidro,2022-06-22,Tienda,Inactivo,2025-05-29,7,17,42000.14,216,1
9843,Ariel Martinez,36,Femenino,Lima,San Miguel,2022-03-18,Tienda,Inactivo,2025-07-16,4,10,31152.52,168,1
9844,María Duque Vendrell,46,Masculino,Cusco,San Sebastián,2023-01-31,App,Inactivo,2025-06-20,6,16,17168.52,194,1
9845,Lupe Bustamante Cabeza,29,Masculino,Trujillo,El Porvenir,2022-10-07,Tienda,Inactivo,,0,0,0.0,999,1
9846,Adelina Casas Saez,25,Masculino,Lima,,2022-05-20,Web,Alto Valor,2025-11-26,20,60,82923.54,35,0
9847,Marino Fabra Ramírez,46,Femenino,Lima,Miraflores,2022-04-09,Web,Ocasional,2025-12-18,3,8,7682.56,13,0
9848,María Cristina Domínguez Manuel,33,Masculino,Piura,Piura,2022-09-20,App,Frecuente,2025-12-28,10,26,15558.33,3,0
9849,Patricio Badía Cerdán,48,Femenino,Arequipa,Yanahuara,2022-04-17,Tienda,Inactivo,2025-08-30,7,25,29605.98,123,1
9850,Nico Antón Estévez,39,Masculino,Piura,Catacaos,2023-01-02,Tienda,Inactivo,2025-03-17,5,10,10040.08,289,1
9851,Melisa Cases Linares,51,Femenino,Lima,San Isidro,2022-08-30,App,Alto Valor,2025-11-03,14,43,50077.79,58,0
9852,Emma Mayoral-Bravo,39,Femenino,Piura,Castilla,2022-06-15,Tienda,Regular,2025-12-11,8,18,11594.54,20,0
9853,Gloria Rosa Losa,43,Masculino,Lima,Surco,2022-07-14,Web,Inactivo,2025-03-30,1,1,1042.45,276,1
9854,Máxima Ayala Mariño,42,Femenino,Piura,Veintiséis de Octubre,2022-08-07,Web,Inactivo,2025-01-15,2,4,258.08,350,1
9855,Primitivo León Vallejo,63,Masculino,Lima,San Isidro,2022-10-06,Tienda,Inactivo,2023-05-04,1,1,48.56,972,1
9856,Sonia Carbó Oller,66,Masculino,Trujillo,Moche,2022-01-23,App,Alto Valor,2025-12-22,11,29,37493.82,9,0
9857,Aarón del Guardia,25,Femenino,Lima,San Isidro,2022-09-22,Tienda,Inactivo,2025-06-30,9,24,41887.93,184,1
9858,María Del Carmen Gómez Arellano,46,Femenino,Arequipa,José Luis Bustamante,2023-08-22,Tienda,Inactivo,2025-06-04,2,9,12745.67,210,1
9859,Eligio del Montalbán,21,Femenino,Arequipa,Cayma,2022-08-27,Tienda,Alto Valor,2025-12-27,14,40,67929.54,4,0
9860,Clarisa Torrijos Llorens,26,Masculino,Lima,San Isidro,2022-04-19,Web,Inactivo,2025-08-24,4,11,6389.26,129,1
9861,Duilio Oller Ballester,39,Femenino,Arequipa,Socabaya,2022-05-12,Web,Alto Valor,2025-12-29,15,33,41545.23,2,0
9862,Ágata Bermejo,46,Femenino,Lima,Comas,2023-01-31,Tienda,Inactivo,2025-03-08,3,10,20521.24,298,1
9863,Paula Expósito Briones,41,Femenino,Trujillo,Trujillo,2023-04-16,Web,Inactivo,2025-02-08,3,10,11717.61,326,1
9864,Geraldo Márquez Montero,58,Femenino,Lima,La Molina,2022-02-07,Tienda,Alto Valor,2025-12-12,22,68,80181.33,19,0
9865,Gabino Sevilla Palau,59,Femenino,Lima,Los Olivos,2022-02-26,App,Inactivo,2023-07-11,2,5,3302.59,904,1
9866,Adela Alma Rodrigo Carreño,37,Masculino,Arequipa,José Luis Bustamante,2024-03-19,Tienda,Inactivo,2024-12-15,1,3,2919.2,381,1
9867,Adán Heliodoro Ferrándiz Maestre,35,Masculino,Arequipa,Paucarpata,2022-09-04,App,Regular,2025-10-05,5,14,8101.34,87,0
9868,Bernardino López,20,Femenino,Lima,,2022-07-26,Web,Regular,2025-12-16,7,17,10788.96,15,0
9869,Edgardo del Tovar,68,Masculino,Lima,San Miguel,2022-02-07,Tienda,Inactivo,2025-06-20,6,11,7834.99,194,1
9870,Isabela Villaverde,24,Femenino,Arequipa,José Luis Bustamante,2023-01-19,,Regular,2025-12-23,9,26,42059.48,8,0
9871,Gonzalo Zamora Bermúdez,18,Masculino,Lima,Ate,2022-10-26,Tienda,Inactivo,2025-07-21,8,19,28465.92,163,1
9872,Lidia Martinez Pablo,28,Femenino,Piura,Veintiséis de Octubre,2023-01-12,Tienda,Inactivo,,0,0,0.0,999,1
9873,Roberto Ferrero Teruel,44,Femenino,Lima,La Molina,2023-07-05,Tienda,Inactivo,2023-12-14,1,1,589.49,748,1
9874,Bárbara Amor-Garcia,48,Masculino,Lima,La Molina,2023-07-21,App,Inactivo,2025-05-21,4,11,2513.13,224,1
9875,Juan Pablo Méndez Salgado,47,Otro,Piura,Piura,2022-04-18,Web,Inactivo,2025-04-28,2,6,4667.13,247,1
9876,Hermenegildo Solís Bou,44,Masculino,Arequipa,Cayma,2022-07-26,Web,Alto Valor,2025-12-23,12,26,34383.41,8,0
9877,Atilio Calleja Ródenas,35,Femenino,Lima,Surco,2022-12-20,Tienda,Regular,2025-12-14,8,14,25273.16,17,0
9878,Sandalio Palomo Villalba,22,Masculino,Lima,San Miguel,2023-05-19,Web,Inactivo,2025-04-11,2,3,1131.45,264,1
9879,Hector Báez Hidalgo,42,Femenino,Lima,Surco,2022-02-25,App,Alto Valor,2025-12-31,17,45,79220.53,0,0
9880,Yaiza Gámez Gálvez,38,Masculino,Lima,Ate,2022-01-17,Tienda,Alto Valor,2025-12-17,23,67,62912.49,14,0
9881,Susanita Cabrera Palomar,19,Masculino,Trujillo,Trujillo,2022-02-24,Tienda,Inactivo,2025-03-20,6,16,19842.17,286,1
9882,Nicolasa Castro Jove,22,Femenino,Cusco,San Sebastián,2022-04-17,Tienda,Inactivo,2025-06-13,9,20,23908.19,201,1
9883,Benita Zapata Sanabria,39,Masculino,Lima,Comas,2023-02-12,Tienda,Regular,2025-12-11,6,14,11109.7,20,0
9884,Evelia Figuerola Múgica,33,Masculino,Trujillo,Moche,2022-12-03,Tienda,Alto Valor,2025-12-22,13,27,52289.56,9,0
9885,Piedad Ainoa Ortuño Ballesteros,53,Masculino,Arequipa,Paucarpata,2022-02-13,Web,Alto Valor,2025-12-22,10,30,32186.7,9,0
9886,Horacio Izaguirre Pont,58,Masculino,Lima,La Molina,2022-01-28,Web,Inactivo,2025-07-01,5,11,5123.44,183,1
9887,Rosaura Pepita Frutos Olivera,22,Masculino,Trujillo,Víctor Larco,2022-06-04,Tienda,Regular,2025-11-14,6,13,9000.97,47,0
9888,Sofía Edelmira Romero Baños,46,Femenino,Lima,San Isidro,2022-11-24,Web,Inactivo,2023-10-25,2,7,14583.37,798,1
9889,Felipe Correa Saura,32,Masculino,Piura,Tambogrande,2022-08-18,Web,Regular,2025-12-26,4,15,24834.37,5,0
9890,Blanca Enríquez-Soto,34,Femenino,Lima,Comas,2022-08-01,Tienda,Inactivo,2025-05-12,3,9,24798.91,233,1
9891,Ariadna Silva,61,Femenino,Lima,Miraflores,2022-05-29,Tienda,Regular,2025-12-29,6,17,12957.03,2,0
9892,Reyes Goicoechea Solano,36,Femenino,Lima,Los Olivos,2022-01-07,Tienda,Inactivo,2025-06-29,5,12,21353.86,185,1
9893,Esteban Amorós Grau,43,Femenino,Arequipa,Yanahuara,2023-05-16,Web,Inactivo,2025-02-08,8,18,31763.02,326,1
9894,Rufino Silva Palomo,49,Femenino,Cusco,Cusco,2023-02-11,Tienda,Ocasional,2025-12-09,2,4,2134.19,22,0
9895,Corona Portillo-Estévez,46,Masculino,Lima,San Miguel,2022-01-20,App,Inactivo,2024-06-27,2,6,847.54,552,1
9896,Rómulo Landa Nogueira,31,Femenino,Cusco,Cusco,2022-10-15,Tienda,Alto Valor,2025-12-26,17,43,52550.43,5,0
9897,Berta Ávila Cabezas,33,Masculino,Lima,Comas,2022-01-02,Web,Frecuente,2025-10-06,10,15,11857.17,86,0
9898,Armando Hernandez-Conde,65,Femenino,Lima,San Miguel,2022-12-08,Tienda,Inactivo,2025-03-16,6,18,26070.57,290,1
9899,Rubén del Arias,39,Masculino,Piura,Castilla,2022-07-13,Tienda,Inactivo,2024-07-20,2,7,8721.76,529,1
9900,Severo Coll,56,Otro,Lima,Miraflores,2022-09-29,Tienda,Alto Valor,2025-12-02,16,40,52928.01,29,0
9901,Salomón Salvador Salamanca,28,Masculino,Lima,Los Olivos,2022-05-09,Web,Inactivo,2025-05-12,8,25,25255.98,233,1
9902,Ruben Marti Camps,40,Femenino,Cusco,San Jerónimo,2022-02-23,Web,Inactivo,2025-06-11,4,11,9568.05,203,1
9903,Viviana Lozano Llorens,42,Masculino,Lima,Ate,2023-04-09,Web,Inactivo,2024-12-12,2,4,12100.36,384,1
9904,Sandalio Leonel Izaguirre Mena,34,Femenino,Cusco,San Jerónimo,2023-10-05,Web,Inactivo,2025-03-13,7,23,29857.32,293,1
9905,Isidoro Llano Lucena,28,Femenino,Lima,Miraflores,2022-06-29,App,Inactivo,,0,0,0.0,999,1
9906,Toni Barceló Tomas,34,Femenino,Lima,Los Olivos,2023-09-05,Web,Inactivo,2024-07-16,1,3,8573.9,533,1
9907,Felisa Miró,27,Masculino,Lima,Los Olivos,2022-04-03,Web,Inactivo,2025-08-18,3,5,2520.95,135,1
9908,Luis Escrivá Reig,52,Masculino,Piura,Veintiséis de Octubre,2022-04-04,Tienda,Inactivo,2025-04-22,5,7,11251.83,253,1
9909,Odalys del Gutiérrez,27,Femenino,Trujillo,Moche,2023-08-12,Tienda,Inactivo,2025-08-03,4,10,7621.6,150,1
9910,Nydia Vilalta Ibañez,40,Femenino,Piura,Tambogrande,2022-02-26,Tienda,Inactivo,2025-07-24,8,17,6411.68,160,1
9911,Cándido Higueras Paredes,47,Masculino,Lima,San Isidro,2022-10-13,Tienda,Alto Valor,2025-12-31,13,44,64135.25,0,0
9912,Ariadna Coral Almagro Bueno,43,Masculino,Cusco,Wanchaq,2022-06-13,Tienda,Inactivo,2025-08-03,7,24,16163.59,150,1
9913,Clímaco José Ángel Miranda Jara,48,Masculino,Arequipa,Yanahuara,2024-12-29,Web,Inactivo,,0,0,0.0,999,1
9914,Felisa Nuria Herrero Marin,37,Femenino,Arequipa,Cercado,2022-04-03,Web,Inactivo,2025-04-09,3,13,16130.42,266,1
9915,Amor Frías Reig,49,Masculino,Lima,La Molina,2022-01-11,Web,Inactivo,2025-07-16,7,14,17481.15,168,1
9916,Joaquina Orozco-Colomer,33,Masculino,Trujillo,Trujillo,2024-05-30,App,Regular,2025-12-04,5,14,15396.43,27,0
9917,Gaspar Barco Jurado,41,Masculino,Lima,Los Olivos,2024-07-22,Tienda,Inactivo,2025-04-08,3,8,3913.39,267,1
9918,Cebrián Lladó Burgos,30,Masculino,Arequipa,José Luis Bustamante,2022-10-26,Web,Inactivo,2025-06-24,6,18,13876.19,190,1
9919,Yésica Teruel Seco,33,Femenino,Lima,Surco,2024-10-22,Tienda,Inactivo,2025-08-28,3,7,20087.66,125,1
9920,Rosalina Carpio Sanjuan,24,Masculino,Lima,San Isidro,2022-08-08,Tienda,Regular,2025-12-29,9,28,15947.99,2,0
9921,África Conesa Miguel,49,Masculino,Lima,Surco,2024-09-13,Web,Inactivo,2024-12-03,2,8,9207.05,393,1
9922,Maximiliano Tomás Herrera,33,Masculino,Lima,San Isidro,2023-01-20,Web,Alto Valor,2025-12-17,10,27,41576.31,14,0
9923,Mirta Romeu Luz,18,Masculino,Arequipa,José Luis Bustamante,2022-02-09,Tienda,Regular,2025-11-26,9,27,40913.24,35,0
9924,Amanda de Mancebo,42,Masculino,Arequipa,Cayma,2022-08-30,App,Inactivo,2025-03-15,6,15,6560.48,291,1
9925,Calixto Valencia Roca,52,Masculino,Trujillo,Trujillo,2022-08-10,Web,Inactivo,2025-03-16,7,17,5253.2,290,1
9926,Salud Tamarit Vives,33,Masculino,Trujillo,La Esperanza,2023-04-10,Tienda,Inactivo,2025-07-30,5,16,10156.24,154,1
9927,Dan Comas-Soriano,32,Femenino,Piura,Castilla,2022-05-05,App,Regular,2025-12-29,9,25,40656.54,2,0
9928,José Manuel Pineda España,26,Masculino,Lima,Los Olivos,2023-09-21,App,Inactivo,2025-06-06,5,14,27868.33,208,1
9929,Tania Ríos Cortés,36,Masculino,Trujillo,Moche,2022-12-28,,Inactivo,2025-09-07,4,8,4524.98,115,1
9930,Pía Morante Costa,71,Masculino,Cusco,Santiago,2022-10-12,Tienda,Regular,2025-12-03,4,8,14147.79,28,0
